Discount,Availability,Price,Stock,Color,Retailer,url,description,timestamp
['12.66'],['AVAILABLE'],['137.33'],['10'],['schwarz'],['OTTO'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-05-30 06:17:01.344382
['14.35'],['AVAILABLE'],['135.64'],['13'],['weiß'],['OTTO'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-05-30 06:17:01.344382
,['DELAYED'],['199.90'],['3'],['weiß'],['Price-Guard'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-05-30 06:17:01.344382
['139.24'],['DELAYED'],['809.76'],['9999'],['schwarz'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-05-30 06:17:01.344382
['111.59'],['AVAILABLE'],['837.41'],['4'],['gelb'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-05-30 06:17:01.344382
['132.24'],['DELAYED'],['816.76'],['10002'],['grün'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-05-30 06:17:01.344382
['119.85'],['DELAYED'],['829.15'],['10037'],['blau'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-05-30 06:17:01.344382
['122.06'],['AVAILABLE'],['826.94'],['145'],['rosa'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-05-30 06:17:01.344382
['124.63'],['AVAILABLE'],['724.37'],['80'],['midnight'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-05-30 06:17:01.344382
['124.48'],['DELAYED'],['724.52'],['9999'],['red'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-05-30 06:17:01.344382
['125.54'],['AVAILABLE'],['723.46'],['92'],['starlight'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-05-30 06:17:01.344382
['122.68'],['DELAYED'],['726.32'],['9999'],['purple'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-05-30 06:17:01.344382
['136.22'],['DELAYED'],['712.78'],['10149'],['blue'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-05-30 06:17:01.344382
['269.01'],['AVAILABLE'],['729.99'],['40'],['Gelb'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-05-30 06:17:01.344382
['124.58'],['DELAYED'],['604.42'],['9999'],['Starlight'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-05-30 06:17:01.344382
['89.01'],['AVAILABLE'],['639.99'],['54'],['Pink'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-05-30 06:17:01.344382
['126.00'],['AVAILABLE'],['603.00'],['41'],['Blue'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-05-30 06:17:01.344382
['99.49'],['AVAILABLE'],['629.51'],['257'],['Red'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-05-30 06:17:01.344382
['122.05'],['DELAYED'],['606.95'],['9999'],['Midnight'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-05-30 06:17:01.344382
['89.01'],['AVAILABLE'],['639.99'],['138'],['Alpine Grün'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-05-30 06:17:01.344382
,['AVAILABLE'],['448.92'],['239'],['Pink | Rosa'],['OTTO'],https://www.otto.de/p/apple-watch-series-9-gps-aluminium-41mm-s-m-smartwatch-4-1-cm-1-69-zoll-watch-os-10-sport-band-1786966413/#variationId=1786966782,Apple Watch 9 41mm S/M GPS,2024-05-30 06:17:01.344382
,['AVAILABLE'],['449.00'],['40'],['Storm Blau | Silber'],['OTTO'],https://www.otto.de/p/apple-watch-series-9-gps-aluminium-41mm-s-m-smartwatch-4-1-cm-1-69-zoll-watch-os-10-sport-band-1786966413/#variationId=1786966782,Apple Watch 9 41mm S/M GPS,2024-05-30 06:17:01.344382
['35.80'],['AVAILABLE'],['413.20'],['127'],['Mitternacht | Mitternacht'],['OTTO'],https://www.otto.de/p/apple-watch-series-9-gps-aluminium-41mm-s-m-smartwatch-4-1-cm-1-69-zoll-watch-os-10-sport-band-1786966413/#variationId=1786966782,Apple Watch 9 41mm S/M GPS,2024-05-30 06:17:01.344382
,['AVAILABLE'],['449.00'],['441'],['Polarstern | Polarstern'],['OTTO'],https://www.otto.de/p/apple-watch-series-9-gps-aluminium-41mm-s-m-smartwatch-4-1-cm-1-69-zoll-watch-os-10-sport-band-1786966413/#variationId=1786966782,Apple Watch 9 41mm S/M GPS,2024-05-30 06:17:01.344382
