Discount,Availability,Price,Stock,Color,Retailer,url,description,timestamp
['25.31'],['SOLDOUT'],['124.68'],,['schwarz'],['OTTO'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-06-10 12:24:00.458641
['31.83'],['AVAILABLE'],['118.16'],['16'],['weiß'],['OTTO'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-06-10 12:24:00.458641
,['DELAYED'],['199.90'],['3'],['weiß'],['Price-Guard'],https://www.otto.de/p/belkin-belkin-drahtloses-3-in-1-magsafe-ladepad-smartphone-ladegeraet-inkl-netzteil-kompatibel-fuer-iphone-der-serie-15-14-13-12-fuer-iphone-apple-watch-und-airpods-wireless-ladegeraet-ladestation-C1614884204/#variationId=1614884205,Belkin drahtloses 3-in-1 MagSafe Ladepad,2024-06-10 12:24:00.458641
['133.12'],['DELAYED'],['815.88'],['9999'],['schwarz'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-06-10 12:24:00.458641
['109.01'],['AVAILABLE'],['839.99'],['56'],['gelb'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-06-10 12:24:00.458641
['123.25'],['DELAYED'],['825.75'],['10002'],['grün'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-06-10 12:24:00.458641
['135.72'],['DELAYED'],['813.28'],['10037'],['blau'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-06-10 12:24:00.458641
['135.36'],['DELAYED'],['813.64'],['9999'],['rosa'],['OTTO'],https://www.otto.de/p/apple-iphone-15-128gb-smartphone-15-5-cm-6-1-zoll-128-gb-speicherplatz-48-mp-kamera-1786938266/#variationId=1786938267,iPhone 15,2024-06-10 12:24:00.458641
['139.94'],['DELAYED'],['709.06'],['10060'],['midnight'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-06-10 12:24:00.458641
['129.01'],['DELAYED'],['719.99'],['9999'],['red'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-06-10 12:24:00.458641
['132.35'],['DELAYED'],['716.65'],['10016'],['starlight'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-06-10 12:24:00.458641
['124.29'],['DELAYED'],['724.71'],['9999'],['purple'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-06-10 12:24:00.458641
['137.38'],['DELAYED'],['711.62'],['9999'],['blue'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-06-10 12:24:00.458641
['269.01'],['AVAILABLE'],['729.99'],['15'],['Gelb'],['OTTO'],https://www.otto.de/p/apple-iphone-14-128gb-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1676826909/#variationId=1676023634,iPhone 14,2024-06-10 12:24:00.458641
['116.59'],['DELAYED'],['612.41'],['9999'],['Starlight'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-06-10 12:24:00.458641
['89.01'],['DELAYED'],['639.99'],['9999'],['Pink'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-06-10 12:24:00.458641
['123.19'],['AVAILABLE'],['605.81'],['59'],['Blue'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-06-10 12:24:00.458641
['108.76'],['AVAILABLE'],['620.24'],['237'],['Red'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-06-10 12:24:00.458641
['115.21'],['DELAYED'],['613.79'],['9999'],['Midnight'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-06-10 12:24:00.458641
['89.01'],['AVAILABLE'],['639.99'],['68'],['Alpine Grün'],['OTTO'],https://www.otto.de/p/apple-iphone-13-smartphone-15-4-cm-6-1-zoll-128-gb-speicherplatz-12-mp-kamera-1503513747/#variationId=1503513780,iPhone 13,2024-06-10 12:24:00.458641
,['AVAILABLE'],['475.52'],['19'],['Storm Blau | Silber'],['OTTO'],https://www.otto.de/p/apple-watch-series-9-gps-aluminium-45mm-m-l-smartwatch-4-5-cm-1-77-zoll-watch-os-10-sport-band-1786971288/#variationId=1786971565,Apple Watch 9 45mm M/L GPS,2024-06-10 12:24:00.458641
